date,Temperature_C,Cloud_Cover_Pct,Solar_Irradiance_W_m2,Direct_Normal_Irradiance_W_m2,Solar_Generation_KW
2024-07-16 23:00:00,21.0805,100.0,0.0,0.0,0.0
2024-07-17 00:00:00,20.9305,100.0,0.0,0.0,0.0
2024-07-17 01:00:00,20.880499,100.0,0.0,0.0,0.0
2024-07-17 02:00:00,20.9305,100.0,0.0,0.0,0.0
2024-07-17 03:00:00,21.030499,100.0,0.0,0.0,0.0
2024-07-17 04:00:00,20.880499,100.0,0.0,0.0,0.0
2024-07-17 05:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-17 06:00:00,21.1805,100.0,1.0,0.0,25.0
2024-07-17 07:00:00,21.6805,100.0,41.0,0.0,1025.0
2024-07-17 08:00:00,22.280499,100.0,75.0,0.0,1875.0
2024-07-17 09:00:00,22.7305,100.0,135.0,6.420974,3375.0
2024-07-17 10:00:00,22.880499,100.0,159.0,7.568792,3975.0
2024-07-17 11:00:00,22.6805,100.0,119.0,0.0,2975.0
2024-07-17 12:00:00,22.7305,100.0,226.0,19.3579,5650.0
2024-07-17 13:00:00,22.9805,100.0,299.0,28.350285,7475.0
2024-07-17 14:00:00,23.380499,100.0,179.0,7.5026817,4475.0
2024-07-17 15:00:00,23.530499,100.0,215.0,40.18054,5375.0
2024-07-17 16:00:00,23.030499,100.0,132.0,1.5148554,3300.0
2024-07-17 17:00:00,22.630499,100.0,77.0,0.0,1925.0
2024-07-17 18:00:00,21.8305,100.0,25.0,0.0,625.0
2024-07-17 19:00:00,21.5805,100.0,2.0,0.0,50.0
2024-07-17 20:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-17 21:00:00,21.1805,100.0,0.0,0.0,0.0
2024-07-17 22:00:00,21.030499,100.0,0.0,0.0,0.0
2024-07-17 23:00:00,21.2305,100.0,0.0,0.0,0.0
2024-07-18 00:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-18 01:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-18 02:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-18 03:00:00,21.3305,100.0,0.0,0.0,0.0
2024-07-18 04:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-18 05:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-18 06:00:00,21.780499,100.0,1.0,0.0,25.0
2024-07-18 07:00:00,21.9305,100.0,24.0,0.0,600.0
2024-07-18 08:00:00,22.3305,100.0,70.0,2.4002178,1750.0
2024-07-18 09:00:00,22.6805,100.0,113.0,0.0,2825.0
2024-07-18 10:00:00,23.630499,100.0,209.0,12.616624,5225.0
2024-07-18 11:00:00,23.630499,100.0,218.0,4.371039,5450.0
2024-07-18 12:00:00,23.380499,100.0,162.0,2.0371754,4050.0
2024-07-18 13:00:00,23.5805,100.0,334.0,70.85252,8350.0
2024-07-18 14:00:00,23.7305,100.0,363.0,51.42871,9075.0
2024-07-18 15:00:00,23.4305,100.0,334.0,53.556923,8350.0
2024-07-18 16:00:00,23.630499,100.0,343.0,131.76793,8575.0
2024-07-18 17:00:00,22.8305,100.0,143.0,13.032047,3575.0
2024-07-18 18:00:00,21.9305,100.0,24.0,4.24407,600.0
2024-07-18 19:00:00,21.7305,100.0,2.0,0.0,50.0
2024-07-18 20:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-18 21:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-18 22:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-18 23:00:00,21.8305,100.0,0.0,0.0,0.0
2024-07-19 00:00:00,22.030499,100.0,0.0,0.0,0.0
2024-07-19 01:00:00,21.880499,100.0,0.0,0.0,0.0
2024-07-19 02:00:00,21.9305,100.0,0.0,0.0,0.0
2024-07-19 03:00:00,21.880499,100.0,0.0,0.0,0.0
2024-07-19 04:00:00,21.780499,100.0,0.0,0.0,0.0
2024-07-19 05:00:00,21.780499,100.0,0.0,0.0,0.0
2024-07-19 06:00:00,21.4805,100.0,1.0,0.0,25.0
2024-07-19 07:00:00,21.5805,100.0,19.0,0.0,475.0
2024-07-19 08:00:00,21.780499,100.0,25.0,0.0,625.0
2024-07-19 09:00:00,21.880499,100.0,44.0,0.0,1100.0
2024-07-19 10:00:00,21.9305,100.0,135.0,0.0,3375.0
2024-07-19 11:00:00,22.130499,100.0,160.0,0.0,4000.0
2024-07-19 12:00:00,22.5805,100.0,226.0,5.0916724,5650.0
2024-07-19 13:00:00,22.530499,100.0,168.0,2.023702,4200.0
2024-07-19 14:00:00,22.630499,100.0,205.0,4.2842617,5125.0
2024-07-19 15:00:00,22.030499,100.0,82.0,3.650537,2050.0
2024-07-19 16:00:00,22.0805,100.0,82.0,0.0,2050.0
2024-07-19 17:00:00,21.9805,100.0,53.0,0.0,1325.0
2024-07-19 18:00:00,21.4805,100.0,28.0,0.0,700.0
2024-07-19 19:00:00,21.130499,100.0,4.0,0.0,100.0
2024-07-19 20:00:00,20.8305,100.0,0.0,0.0,0.0
2024-07-19 21:00:00,21.1805,100.0,0.0,0.0,0.0
2024-07-19 22:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-19 23:00:00,21.1805,100.0,0.0,0.0,0.0
2024-07-20 00:00:00,21.0805,100.0,0.0,0.0,0.0
2024-07-20 01:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-20 02:00:00,21.530499,100.0,0.0,0.0,0.0
2024-07-20 03:00:00,21.4805,100.0,0.0,0.0,0.0
2024-07-20 04:00:00,21.5805,100.0,0.0,0.0,0.0
2024-07-20 05:00:00,21.7305,100.0,0.0,0.0,0.0
2024-07-20 06:00:00,21.530499,100.0,1.0,0.0,25.0
2024-07-20 07:00:00,21.530499,100.0,19.0,0.0,475.0
2024-07-20 08:00:00,21.6805,100.0,79.0,2.4076989,1975.0
2024-07-20 09:00:00,21.880499,100.0,98.0,4.824264,2450.0
2024-07-20 10:00:00,23.280499,100.0,301.0,44.17001,7525.0
2024-07-20 11:00:00,23.630499,100.0,406.0,76.476265,10150.0
2024-07-20 12:00:00,23.030499,100.0,493.0,92.64509,12325.0
2024-07-20 13:00:00,22.7305,100.0,302.0,16.184446,7550.0
2024-07-20 14:00:00,22.2305,100.0,223.0,23.555735,5575.0
2024-07-20 15:00:00,22.5805,100.0,184.0,0.0,4600.0
2024-07-20 16:00:00,22.130499,100.0,118.0,3.0284743,2950.0
2024-07-20 17:00:00,21.9305,100.0,112.0,21.733643,2800.0
2024-07-20 18:00:00,21.7305,100.0,33.0,0.0,825.0
2024-07-20 19:00:00,21.4305,100.0,2.0,0.0,50.0
2024-07-20 20:00:00,21.530499,100.0,0.0,0.0,0.0
2024-07-20 21:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-20 22:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-20 23:00:00,21.1805,100.0,0.0,0.0,0.0
2024-07-21 00:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-21 01:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-21 02:00:00,21.3305,100.0,0.0,0.0,0.0
2024-07-21 03:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-21 04:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-21 05:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-21 06:00:00,21.5805,100.0,1.0,0.0,25.0
2024-07-21 07:00:00,21.6805,100.0,32.0,0.0,800.0
2024-07-21 08:00:00,22.0805,100.0,100.0,4.8227158,2500.0
2024-07-21 09:00:00,23.530499,100.0,253.0,46.66021,6325.0
2024-07-21 10:00:00,24.030499,100.0,403.0,130.00043,10075.0
2024-07-21 11:00:00,24.880499,100.0,624.0,327.71463,15600.0
2024-07-21 12:00:00,24.780499,100.0,465.0,72.265144,11625.0
2024-07-21 13:00:00,23.530499,100.0,328.0,24.269066,8200.0
2024-07-21 14:00:00,23.0805,100.0,296.0,10.703831,7400.0
2024-07-21 15:00:00,23.280499,100.0,327.0,36.487263,8175.0
2024-07-21 16:00:00,22.6805,100.0,107.0,0.0,2675.0
2024-07-21 17:00:00,22.530499,100.0,64.0,0.0,1600.0
2024-07-21 18:00:00,21.7305,100.0,21.0,0.0,525.0
2024-07-21 19:00:00,21.630499,100.0,2.0,0.0,50.0
2024-07-21 20:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-21 21:00:00,21.780499,100.0,0.0,0.0,0.0
2024-07-21 22:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-21 23:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-22 00:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-22 01:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-22 02:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-22 03:00:00,21.2305,100.0,0.0,0.0,0.0
2024-07-22 04:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-22 05:00:00,21.2305,100.0,0.0,0.0,0.0
2024-07-22 06:00:00,21.380499,100.0,1.0,0.0,25.0
2024-07-22 07:00:00,21.630499,100.0,27.0,0.0,675.0
2024-07-22 08:00:00,21.9305,100.0,106.0,14.48972,2650.0
2024-07-22 09:00:00,22.780499,100.0,109.0,0.0,2725.0
2024-07-22 10:00:00,23.5805,100.0,256.0,23.982946,6400.0
2024-07-22 11:00:00,24.380499,94.0,578.0,259.95233,14450.0
2024-07-22 12:00:00,25.530499,100.0,698.0,417.1993,17450.0
2024-07-22 13:00:00,25.0805,70.0,482.0,99.06839,12050.0
2024-07-22 14:00:00,25.880499,94.0,822.0,642.04254,20550.0
2024-07-22 15:00:00,24.880499,88.0,628.0,510.72012,15700.0
2024-07-22 16:00:00,24.2305,65.0,432.0,321.01675,10800.0
2024-07-22 17:00:00,23.8305,100.0,292.0,341.5661,7300.0
2024-07-22 18:00:00,22.630499,100.0,85.0,64.16299,2125.0
2024-07-22 19:00:00,21.9305,100.0,6.0,0.0,150.0
2024-07-22 20:00:00,21.5805,100.0,0.0,0.0,0.0
2024-07-22 21:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-22 22:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-22 23:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-23 00:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-23 01:00:00,21.530499,100.0,0.0,0.0,0.0
2024-07-23 02:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-23 03:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-23 04:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-23 05:00:00,21.4805,100.0,0.0,0.0,0.0
2024-07-23 06:00:00,21.380499,100.0,1.0,0.0,25.0
2024-07-23 07:00:00,21.4805,100.0,20.0,0.0,500.0
2024-07-23 08:00:00,22.530499,100.0,97.0,4.836949,2425.0
2024-07-23 09:00:00,22.0805,100.0,72.0,1.6106334,1800.0
2024-07-23 10:00:00,23.030499,100.0,176.0,1.2623619,4400.0
2024-07-23 11:00:00,23.1805,100.0,207.0,18.565405,5175.0
2024-07-23 12:00:00,25.2305,100.0,538.0,172.94092,13450.0
2024-07-23 13:00:00,25.380499,100.0,605.0,258.71417,15125.0
2024-07-23 14:00:00,23.780499,100.0,430.0,67.39617,10750.0
2024-07-23 15:00:00,22.9305,100.0,220.0,21.884432,5500.0
2024-07-23 16:00:00,22.780499,100.0,219.0,33.31594,5475.0
2024-07-23 17:00:00,22.130499,100.0,57.0,0.0,1425.0
2024-07-23 18:00:00,22.030499,100.0,45.0,4.2884965,1125.0
2024-07-23 19:00:00,21.6805,100.0,7.0,0.0,175.0
2024-07-23 20:00:00,21.530499,100.0,0.0,0.0,0.0
2024-07-23 21:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-23 22:00:00,21.5805,100.0,0.0,0.0,0.0
2024-07-23 23:00:00,21.4805,100.0,0.0,0.0,0.0
2024-07-24 00:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-24 01:00:00,21.0805,100.0,0.0,0.0,0.0
2024-07-24 02:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-24 03:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-24 04:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-24 05:00:00,21.130499,100.0,0.0,0.0,0.0
2024-07-24 06:00:00,21.1805,100.0,1.0,0.0,25.0
2024-07-24 07:00:00,21.5805,100.0,31.0,0.0,775.0
2024-07-24 08:00:00,22.030499,100.0,103.0,4.8438187,2575.0
2024-07-24 09:00:00,22.8305,100.0,186.0,46.730713,4650.0
2024-07-24 10:00:00,23.380499,100.0,260.0,34.085915,6500.0
2024-07-24 11:00:00,23.8305,100.0,480.0,115.743515,12000.0
2024-07-24 12:00:00,23.530499,100.0,407.0,63.056507,10175.0
2024-07-24 13:00:00,24.630499,100.0,576.0,142.45413,14400.0
2024-07-24 14:00:00,24.280499,100.0,543.0,210.69418,13575.0
2024-07-24 15:00:00,23.4305,100.0,420.0,113.05536,10500.0
2024-07-24 16:00:00,23.1805,100.0,281.0,49.981335,7025.0
2024-07-24 17:00:00,22.7305,100.0,126.0,6.5361753,3150.0
2024-07-24 18:00:00,22.0805,100.0,59.0,4.3005805,1475.0
2024-07-24 19:00:00,21.8305,100.0,6.0,0.0,150.0
2024-07-24 20:00:00,21.5805,100.0,0.0,0.0,0.0
2024-07-24 21:00:00,21.9305,100.0,0.0,0.0,0.0
2024-07-24 22:00:00,21.7305,100.0,0.0,0.0,0.0
2024-07-24 23:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-25 00:00:00,21.5805,100.0,0.0,0.0,0.0
2024-07-25 01:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-25 02:00:00,21.1805,100.0,0.0,0.0,0.0
2024-07-25 03:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-25 04:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-25 05:00:00,21.2305,100.0,0.0,0.0,0.0
2024-07-25 06:00:00,21.280499,100.0,1.0,0.0,25.0
2024-07-25 07:00:00,21.7305,100.0,21.0,0.0,525.0
2024-07-25 08:00:00,22.1805,100.0,80.0,19.401978,2000.0
2024-07-25 09:00:00,23.4805,100.0,314.0,127.35849,7850.0
2024-07-25 10:00:00,23.6805,100.0,484.0,191.90019,12100.0
2024-07-25 11:00:00,24.7305,100.0,596.0,209.61592,14900.0
2024-07-25 12:00:00,24.030499,100.0,551.0,229.7931,13775.0
2024-07-25 13:00:00,23.3305,100.0,393.0,38.38135,9825.0
2024-07-25 14:00:00,23.4805,100.0,368.0,43.84017,9200.0
2024-07-25 15:00:00,22.7305,100.0,326.0,38.897465,8150.0
2024-07-25 16:00:00,23.0805,100.0,229.0,25.753448,5725.0
2024-07-25 17:00:00,22.280499,100.0,160.0,15.264653,4000.0
2024-07-25 18:00:00,22.0805,100.0,55.0,0.0,1375.0
2024-07-25 19:00:00,21.6805,100.0,5.0,0.0,125.0
2024-07-25 20:00:00,21.7305,100.0,0.0,0.0,0.0
2024-07-25 21:00:00,21.4805,100.0,0.0,0.0,0.0
2024-07-25 22:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-25 23:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-26 00:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-26 01:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-26 02:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-26 03:00:00,21.3305,100.0,0.0,0.0,0.0
2024-07-26 04:00:00,21.2305,100.0,0.0,0.0,0.0
2024-07-26 05:00:00,21.4805,100.0,0.0,0.0,0.0
2024-07-26 06:00:00,21.880499,97.0,2.0,0.0,50.0
2024-07-26 07:00:00,21.9305,100.0,71.0,64.388306,1775.0
2024-07-26 08:00:00,22.380499,100.0,113.0,12.142409,2825.0
2024-07-26 09:00:00,23.0805,100.0,202.0,45.158813,5050.0
2024-07-26 10:00:00,24.9805,89.0,527.0,265.1333,13175.0
2024-07-26 11:00:00,26.1805,100.0,755.0,525.04596,18875.0
2024-07-26 12:00:00,25.9805,96.0,652.0,344.60345,16300.0
2024-07-26 13:00:00,25.4305,100.0,656.0,320.09763,16400.0
2024-07-26 14:00:00,24.8305,100.0,574.0,256.5741,14350.0
2024-07-26 15:00:00,24.1805,100.0,452.0,192.04793,11300.0
2024-07-26 16:00:00,23.780499,100.0,255.0,68.1901,6375.0
2024-07-26 17:00:00,23.3305,100.0,219.0,96.04586,5475.0
2024-07-26 18:00:00,22.030499,100.0,31.0,0.0,775.0
2024-07-26 19:00:00,21.7305,100.0,2.0,0.0,50.0
2024-07-26 20:00:00,21.5805,100.0,0.0,0.0,0.0
2024-07-26 21:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-26 22:00:00,21.780499,100.0,0.0,0.0,0.0
2024-07-26 23:00:00,21.5805,100.0,0.0,0.0,0.0
2024-07-27 00:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-27 01:00:00,21.4305,100.0,0.0,0.0,0.0
2024-07-27 02:00:00,21.3305,100.0,0.0,0.0,0.0
2024-07-27 03:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-27 04:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-27 05:00:00,21.530499,100.0,0.0,0.0,0.0
2024-07-27 06:00:00,21.4805,100.0,1.0,0.0,25.0
2024-07-27 07:00:00,21.5805,100.0,20.0,0.0,500.0
2024-07-27 08:00:00,21.6805,100.0,42.0,0.0,1050.0
2024-07-27 09:00:00,22.7305,100.0,197.0,32.268997,4925.0
2024-07-27 10:00:00,22.7305,100.0,178.0,27.77624,4450.0
2024-07-27 11:00:00,23.630499,100.0,394.0,55.660706,9850.0
2024-07-27 12:00:00,23.2305,100.0,172.0,2.032558,4300.0
2024-07-27 13:00:00,23.780499,100.0,311.0,33.314236,7775.0
2024-07-27 14:00:00,24.630499,100.0,515.0,99.40528,12875.0
2024-07-27 15:00:00,23.9305,100.0,266.0,9.723958,6650.0
2024-07-27 16:00:00,23.6805,100.0,208.0,15.158687,5200.0
2024-07-27 17:00:00,22.5805,100.0,72.0,0.0,1800.0
2024-07-27 18:00:00,22.1805,100.0,31.0,0.0,775.0
2024-07-27 19:00:00,21.780499,100.0,3.0,0.0,75.0
2024-07-27 20:00:00,21.7305,100.0,0.0,0.0,0.0
2024-07-27 21:00:00,21.5805,100.0,0.0,0.0,0.0
2024-07-27 22:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-27 23:00:00,21.530499,100.0,0.0,0.0,0.0
2024-07-28 00:00:00,21.6805,100.0,0.0,0.0,0.0
2024-07-28 01:00:00,21.530499,100.0,0.0,0.0,0.0
2024-07-28 02:00:00,21.3305,100.0,0.0,0.0,0.0
2024-07-28 03:00:00,21.1805,100.0,0.0,0.0,0.0
2024-07-28 04:00:00,21.030499,100.0,0.0,0.0,0.0
2024-07-28 05:00:00,21.030499,100.0,0.0,0.0,0.0
2024-07-28 06:00:00,21.4305,100.0,1.0,0.0,25.0
2024-07-28 07:00:00,21.880499,100.0,49.0,10.77026,1225.0
2024-07-28 08:00:00,22.6805,100.0,119.0,21.911333,2975.0
2024-07-28 09:00:00,23.530499,100.0,208.0,33.89469,5200.0
2024-07-28 10:00:00,24.3305,100.0,316.0,68.17778,7900.0
2024-07-28 11:00:00,24.880499,100.0,386.0,55.65094,9650.0
2024-07-28 12:00:00,26.0805,100.0,607.0,204.22273,15175.0
2024-07-28 13:00:00,26.0805,100.0,640.0,218.00644,16000.0
2024-07-28 14:00:00,25.4805,100.0,464.0,126.10899,11600.0
2024-07-28 15:00:00,24.780499,100.0,376.0,71.71762,9400.0
2024-07-28 16:00:00,24.2305,100.0,328.0,125.87056,8200.0
2024-07-28 17:00:00,23.380499,100.0,139.0,26.256674,3475.0
2024-07-28 18:00:00,22.4805,99.0,43.0,8.721681,1075.0
2024-07-28 19:00:00,21.880499,100.0,7.0,0.0,175.0
2024-07-28 20:00:00,21.8305,100.0,0.0,0.0,0.0
2024-07-28 21:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-28 22:00:00,21.4805,100.0,0.0,0.0,0.0
2024-07-28 23:00:00,21.130499,100.0,0.0,0.0,0.0
2024-07-29 00:00:00,21.030499,100.0,0.0,0.0,0.0
2024-07-29 01:00:00,21.2305,100.0,0.0,0.0,0.0
2024-07-29 02:00:00,21.130499,100.0,0.0,0.0,0.0
2024-07-29 03:00:00,21.130499,100.0,0.0,0.0,0.0
2024-07-29 04:00:00,21.1805,100.0,0.0,0.0,0.0
2024-07-29 05:00:00,21.030499,100.0,0.0,0.0,0.0
2024-07-29 06:00:00,21.530499,100.0,1.0,0.0,25.0
2024-07-29 07:00:00,21.9305,100.0,42.0,21.577503,1050.0
2024-07-29 08:00:00,23.4305,100.0,226.0,199.87018,5650.0
2024-07-29 09:00:00,23.3305,100.0,152.0,16.145634,3800.0
2024-07-29 10:00:00,24.5805,100.0,410.0,132.56505,10250.0
2024-07-29 11:00:00,24.4805,98.0,398.0,132.01068,9950.0
2024-07-29 12:00:00,26.380499,96.0,708.0,382.954,17700.0
2024-07-29 13:00:00,25.280499,100.0,664.0,293.64026,16600.0
2024-07-29 14:00:00,23.9305,100.0,259.0,50.224182,6475.0
2024-07-29 15:00:00,24.3305,100.0,310.0,68.07751,7750.0
2024-07-29 16:00:00,24.5805,95.0,381.0,188.1417,9525.0
2024-07-29 17:00:00,23.630499,100.0,210.0,166.5217,5250.0
2024-07-29 18:00:00,22.8305,100.0,34.0,0.0,850.0
2024-07-29 19:00:00,22.4305,100.0,3.0,0.0,75.0
2024-07-29 20:00:00,22.030499,100.0,0.0,0.0,0.0
2024-07-29 21:00:00,21.4805,100.0,0.0,0.0,0.0
2024-07-29 22:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-29 23:00:00,21.0805,100.0,0.0,0.0,0.0
2024-07-30 00:00:00,20.880499,100.0,0.0,0.0,0.0
2024-07-30 01:00:00,20.880499,100.0,0.0,0.0,0.0
2024-07-30 02:00:00,20.880499,100.0,0.0,0.0,0.0
2024-07-30 03:00:00,20.880499,100.0,0.0,0.0,0.0
2024-07-30 04:00:00,20.6805,100.0,0.0,0.0,0.0
2024-07-30 05:00:00,20.4805,100.0,0.0,0.0,0.0
2024-07-30 06:00:00,20.8305,100.0,1.0,0.0,25.0
2024-07-30 07:00:00,21.280499,100.0,31.0,0.0,775.0
2024-07-30 08:00:00,22.0805,100.0,104.0,14.64088,2600.0
2024-07-30 09:00:00,23.4805,100.0,194.0,20.995464,4850.0
2024-07-30 10:00:00,24.880499,89.0,505.0,299.20605,12625.0
2024-07-30 11:00:00,26.1805,85.0,679.0,450.49756,16975.0
2024-07-30 12:00:00,27.3305,71.0,897.0,679.40906,22425.0
2024-07-30 13:00:00,26.9805,83.0,842.0,520.5797,21050.0
2024-07-30 14:00:00,25.1805,91.0,735.0,503.26978,18375.0
2024-07-30 15:00:00,24.8305,92.0,579.0,418.2518,14475.0
2024-07-30 16:00:00,24.9805,100.0,465.0,338.54755,11625.0
2024-07-30 17:00:00,23.380499,100.0,252.0,256.74313,6300.0
2024-07-30 18:00:00,22.630499,100.0,65.0,35.190266,1625.0
2024-07-30 19:00:00,21.8305,100.0,4.0,0.0,100.0
2024-07-30 20:00:00,21.380499,100.0,0.0,0.0,0.0
2024-07-30 21:00:00,21.280499,100.0,0.0,0.0,0.0
2024-07-30 22:00:00,21.030499,100.0,0.0,0.0,0.0
2024-07-30 23:00:00,20.880499,100.0,0.0,0.0,0.0
2024-07-31 00:00:00,20.880499,100.0,0.0,0.0,0.0
2024-07-31 01:00:00,20.780499,100.0,0.0,0.0,0.0
2024-07-31 02:00:00,20.7305,100.0,0.0,0.0,0.0
2024-07-31 03:00:00,20.6805,100.0,0.0,0.0,0.0
2024-07-31 04:00:00,20.6805,100.0,0.0,0.0,0.0
2024-07-31 05:00:00,20.780499,100.0,0.0,0.0,0.0
2024-07-31 06:00:00,21.0805,100.0,1.0,0.0,25.0
2024-07-31 07:00:00,21.8305,100.0,40.0,0.0,1000.0
2024-07-31 08:00:00,23.030499,100.0,130.0,21.984238,3250.0
2024-07-31 09:00:00,23.780499,100.0,180.0,48.463528,4500.0
2024-07-31 10:00:00,24.380499,100.0,287.0,25.247953,7175.0
2024-07-31 11:00:00,24.0805,100.0,174.0,6.5434995,4350.0
2024-07-31 12:00:00,24.5805,100.0,205.0,8.122659,5125.0
2024-07-31 13:00:00,25.030499,100.0,301.0,13.113067,7525.0
2024-07-31 14:00:00,24.8305,100.0,325.0,28.848503,8125.0
2024-07-31 15:00:00,24.4305,100.0,265.0,103.367714,6625.0
2024-07-31 16:00:00,24.630499,100.0,329.0,129.12805,8225.0
2024-07-31 17:00:00,23.7305,100.0,185.0,57.14807,4625.0
2024-07-31 18:00:00,22.530499,100.0,28.0,0.0,700.0
2024-07-31 19:00:00,22.130499,100.0,3.0,0.0,75.0
2024-07-31 20:00:00,21.9305,100.0,0.0,0.0,0.0
2024-07-31 21:00:00,21.8305,100.0,0.0,0.0,0.0
2024-07-31 22:00:00,21.630499,100.0,0.0,0.0,0.0
2024-07-31 23:00:00,21.380499,100.0,0.0,0.0,0.0
2024-08-01 00:00:00,21.2305,100.0,0.0,0.0,0.0
2024-08-01 01:00:00,21.130499,100.0,0.0,0.0,0.0
2024-08-01 02:00:00,21.0805,100.0,0.0,0.0,0.0
2024-08-01 03:00:00,20.9305,100.0,0.0,0.0,0.0
2024-08-01 04:00:00,20.9805,100.0,0.0,0.0,0.0
2024-08-01 05:00:00,20.9305,100.0,0.0,0.0,0.0
2024-08-01 06:00:00,20.9305,100.0,1.0,0.0,25.0
2024-08-01 07:00:00,21.380499,100.0,42.0,10.839631,1050.0
2024-08-01 08:00:00,22.280499,100.0,123.0,24.451097,3075.0
2024-08-01 09:00:00,23.630499,100.0,229.0,40.395363,5725.0
2024-08-01 10:00:00,24.530499,100.0,318.0,64.37737,7950.0
2024-08-01 11:00:00,24.8305,100.0,441.0,105.7657,11025.0
2024-08-01 12:00:00,25.780499,100.0,451.0,35.52892,11275.0
2024-08-01 13:00:00,25.630499,100.0,588.0,181.53691,14700.0
2024-08-01 14:00:00,25.380499,100.0,534.0,170.95183,13350.0
2024-08-01 15:00:00,24.780499,100.0,582.0,301.6669,14550.0
2024-08-01 16:00:00,23.9305,100.0,339.0,126.1837,8475.0
2024-08-01 17:00:00,22.9305,100.0,137.0,17.615564,3425.0
2024-08-01 18:00:00,22.780499,100.0,49.0,0.0,1225.0
2024-08-01 19:00:00,22.2305,100.0,3.0,0.0,75.0
2024-08-01 20:00:00,21.8305,100.0,0.0,0.0,0.0
2024-08-01 21:00:00,21.6805,100.0,0.0,0.0,0.0
2024-08-01 22:00:00,21.4305,100.0,0.0,0.0,0.0
2024-08-01 23:00:00,21.130499,100.0,0.0,0.0,0.0
2024-08-02 00:00:00,20.880499,100.0,0.0,0.0,0.0
2024-08-02 01:00:00,21.030499,100.0,0.0,0.0,0.0
2024-08-02 02:00:00,21.030499,100.0,0.0,0.0,0.0
2024-08-02 03:00:00,21.0805,100.0,0.0,0.0,0.0
2024-08-02 04:00:00,21.130499,100.0,0.0,0.0,0.0
2024-08-02 05:00:00,20.9305,100.0,0.0,0.0,0.0
2024-08-02 06:00:00,21.1805,100.0,1.0,0.0,25.0
2024-08-02 07:00:00,21.2305,100.0,16.0,0.0,400.0
2024-08-02 08:00:00,21.5805,100.0,59.0,0.0,1475.0
2024-08-02 09:00:00,22.780499,100.0,128.0,9.696803,3200.0
2024-08-02 10:00:00,23.2305,100.0,276.0,29.030304,6900.0
2024-08-02 11:00:00,23.4305,100.0,334.0,33.794643,8350.0
2024-08-02 12:00:00,23.2305,100.0,287.0,33.491684,7175.0
2024-08-02 13:00:00,23.5805,100.0,295.0,59.495564,7375.0
